#Coverage	numBases
2888	4
2889	1
2890	4
2891	2
2892	4
2893	3
2894	3
2895	4
2896	5
2897	6
2898	4
2899	1
2900	1
2901	3
2902	4
2903	4
2904	5
2905	3
2906	6
2907	2
2908	4
2909	5
2910	2
2911	2
2912	3
2913	2
2914	7
2915	4
2916	2
2917	3
2918	4
2919	1
2920	0
2921	1
2922	0
2923	1
2924	1
2925	0
2926	1
2927	0
2928	0
2929	0
2930	0
2931	2
2932	1
2933	0
2934	0
2935	2
2936	0
2937	0
2938	0
2939	2
2940	0
2941	0
2942	2
2943	0
2944	0
2945	0
2946	3
2947	0
2948	0
2949	2
2950	0
2951	0
2952	1
2953	0
2954	0
2955	0
2956	0
2957	0
2958	0
2959	0
2960	0
2961	1
2962	0
2963	0
2964	1
2965	0
2966	1
2967	1
2968	2
2969	3
2970	1
2971	0
2972	0
2973	2
2974	3
2975	2
2976	2
2977	1
2978	1
2979	3
2980	0
2981	0
2982	0
2983	1
2984	0
2985	0
2986	0
2987	0
2988	1
2989	0
2990	1
2991	1
2992	2
2993	1
2994	1
2995	1
2996	0
2997	0
2998	0
2999	0
3000	2
3001	1
3002	3
3003	3
3004	0
3005	0
3006	1
3007	3
3008	0
3009	3
3010	1
3011	2
3012	2
3013	0
3014	2
3015	1
3016	2
3017	2
3018	4
3019	2
3020	2
3021	3
3022	7
3023	5
3024	5
3025	5
3026	3
3027	6
3028	4
3029	0
3030	3
3031	1
3032	2
3033	3
3034	1
3035	4
3036	2
3037	1
3038	0
3039	1
3040	5
3041	1
3042	0
3043	3
3044	1
3045	5
3046	0
3047	2
3048	4
3049	0
3050	5
3051	3
3052	1
3053	0
3054	3
3055	1
3056	1
3057	0
3058	0
3059	2
3060	3
3061	1
3062	0
3063	1
3064	0
3065	1
3066	1
3067	0
3068	2
3069	0
3070	0
3071	1
3072	1
3073	0
3074	0
3075	0
3076	1
3077	1
3078	0
3079	0
3080	1
3081	0
3082	0
3083	2
3084	0
3085	0
3086	0
3087	0
3088	0
3089	2
3090	1
3091	0
3092	0
3093	0
3094	0
3095	2
3096	1
3097	0
3098	1
3099	0
3100	0
3101	0
3102	1
3103	1
3104	0
3105	0
3106	0
3107	0
3108	1
3109	0
3110	1
3111	0
3112	0
3113	1
3114	1
3115	3
3116	0
3117	0
3118	1
3119	0
3120	1
3121	0
3122	3
3123	0
3124	0
3125	1
3126	1
3127	0
3128	1
3129	0
3130	0
3131	1
3132	3
3133	1
3134	0
3135	0
3136	0
3137	0
3138	2
3139	1
3140	1
3141	4
3142	0
3143	0
3144	1
3145	0
3146	1
3147	2
3148	2
3149	1
3150	1
3151	0
3152	2
3153	0
3154	0
3155	2
3156	0
3157	3
3158	1
3159	2
3160	1
3161	0
3162	0
3163	1
3164	0
3165	1
3166	0
3167	2
3168	0
3169	0
3170	2
3171	2
3172	1
3173	1
3174	1
3175	0
3176	1
3177	0
3178	1
3179	2
3180	2
3181	3
3182	1
3183	0
3184	1
3185	0
3186	2
3187	1
3188	0
3189	0
3190	1
3191	1
3192	2
3193	2
3194	0
3195	1
3196	3
3197	0
3198	1
3199	1
3200	2
3201	0
3202	2
3203	3
3204	3
3205	3
3206	3
3207	3
3208	3
3209	0
3210	1
3211	2
3212	1
3213	1
3214	1
3215	1
3216	2
3217	1
3218	1
3219	1
3220	1
3221	1
3222	0
3223	0
3224	0
3225	1
3226	1
3227	0
3228	0
3229	1
3230	1
3231	0
3232	1
3233	0
3234	1
3235	0
3236	2
3237	1
3238	0
3239	0
3240	0
3241	0
3242	0
3243	0
3244	0
3245	0
3246	0
3247	0
3248	0
3249	1
3250	0
3251	0
3252	0
3253	0
3254	0
3255	1
3256	0
3257	0
3258	0
3259	0
3260	0
3261	0
3262	0
3263	1
3264	0
3265	0
3266	0
3267	0
3268	0
3269	0
3270	0
3271	0
3272	0
3273	0
3274	0
3275	0
3276	0
3277	0
3278	0
3279	0
3280	1
3281	0
3282	0
3283	0
3284	0
3285	0
3286	0
3287	0
3288	0
3289	0
3290	0
3291	0
3292	0
3293	0
3294	0
3295	0
3296	0
3297	1
3298	0
3299	0
3300	0
3301	0
3302	1
3303	1
3304	1
3305	0
3306	0
3307	0
3308	0
3309	0
3310	0
3311	0
3312	0
3313	0
3314	0
3315	0
3316	1
3317	0
3318	0
3319	0
3320	0
3321	0
3322	1
3323	0
3324	0
3325	0
3326	0
3327	0
3328	0
3329	0
3330	0
3331	0
3332	0
3333	1
3334	0
3335	0
3336	1
3337	1
3338	0
3339	0
3340	0
3341	0
3342	0
3343	0
3344	0
3345	0
3346	1
3347	0
3348	0
3349	0
3350	0
3351	0
3352	1
3353	0
3354	0
3355	0
3356	0
3357	0
3358	0
3359	2
3360	0
3361	0
3362	0
3363	0
3364	0
3365	0
3366	0
3367	0
3368	0
3369	0
3370	0
3371	0
3372	0
3373	0
3374	0
3375	0
3376	1
3377	0
3378	0
3379	0
3380	1
3381	0
3382	0
3383	0
3384	0
3385	0
3386	0
3387	0
3388	0
3389	0
3390	0
3391	0
3392	0
3393	0
3394	0
3395	0
3396	0
3397	0
3398	1
3399	0
3400	0
3401	0
3402	1
3403	0
3404	0
3405	0
3406	0
3407	0
3408	0
3409	0
3410	0
3411	0
3412	0
3413	0
3414	1
3415	0
3416	0
3417	0
3418	1
3419	0
3420	0
3421	0
3422	0
3423	0
3424	0
3425	0
3426	0
3427	0
3428	1
3429	1
3430	0
3431	0
3432	0
3433	0
3434	0
3435	0
3436	0
3437	0
3438	0
3439	0
3440	0
3441	1
3442	0
3443	0
3444	0
3445	1
3446	0
3447	0
3448	0
3449	0
3450	0
3451	0
3452	0
3453	0
3454	0
3455	0
3456	0
3457	0
3458	0
3459	1
3460	0
3461	0
3462	0
3463	0
3464	0
3465	1
3466	0
3467	0
3468	0
3469	0
3470	0
3471	0
3472	1
3473	0
3474	0
3475	0
3476	0
3477	0
3478	0
3479	0
3480	1
3481	0
3482	0
3483	0
3484	0
3485	0
3486	0
3487	0
3488	0
3489	1
3490	1
3491	0
3492	0
3493	1
3494	0
3495	0
3496	0
3497	0
3498	0
3499	0
3500	1
3501	0
3502	0
3503	0
3504	0
3505	0
3506	0
3507	0
3508	1
3509	1
3510	0
3511	0
3512	0
3513	0
3514	0
3515	0
3516	0
3517	0
3518	0
3519	1
3520	1
3521	1
3522	0
3523	0
3524	0
3525	0
3526	0
3527	0
3528	0
3529	1
3530	0
3531	0
3532	0
3533	1
3534	0
3535	1
3536	0
3537	0
3538	0
3539	0
3540	0
3541	0
3542	1
3543	0
3544	0
3545	0
3546	0
3547	0
3548	0
3549	0
3550	0
3551	0
3552	1
3553	0
3554	0
3555	1
3556	0
3557	0
3558	0
3559	0
3560	0
3561	1
3562	0
3563	0
3564	2
3565	0
3566	0
3567	0
3568	0
3569	2
3570	0
3571	0
3572	1
3573	1
3574	0
3575	0
3576	0
3577	4
3578	1
3579	4
3580	0
3581	2
3582	2
3583	0
3584	1
3585	0
3586	2
3587	3
3588	1
3589	1
3590	0
3591	2
3592	1
3593	1
3594	5
3595	0
3596	0
3597	2
3598	1
3599	4
3600	6
3601	2
3602	1
3603	6
3604	2
3605	2
3606	2
3607	2
3608	4
3609	0
3610	3
3611	3
3612	0
3613	1
3614	5
3615	6
3616	1
3617	1
3618	1
3619	1
3620	2
3621	4
3622	3
3623	5
3624	4
3625	1
3626	5
3627	0
3628	3
3629	3
3630	1
3631	0
3632	2
3633	1
3634	2
3635	0
3636	3
3637	2
3638	0
3639	5
3640	0
3641	2
3642	0
3643	1
3644	4
3645	2
3646	3
3647	1
3648	5
3649	4
3650	1
3651	4
3652	1
3653	1
3654	2
3655	4
3656	1
3657	1
3658	2
3659	3
3660	1
3661	2
3662	2
3663	1
3664	3
3665	1
3666	3
3667	0
3668	1
3669	2
3670	5
3671	1
3672	0
3673	4
3674	2
3675	1
3676	4
3677	1
3678	3
3679	5
3680	2
3681	5
3682	3
3683	0
3684	3
3685	4
3686	2
3687	2
3688	2
3689	2
3690	4
3691	1
3692	0
3693	4
3694	1
3695	0
3696	4
3697	1
3698	0
3699	2
3700	1
3701	0
3702	2
3703	0
3704	0
3705	0
3706	0
3707	0
3708	1
3709	0
3710	0
3711	0
3712	0
3713	0
3714	1
